Westpark;Scheidplatz;9538.154302
Westpark;Theresienstrasse;7171.797487
Westpark;Munchner Freiheit;8614.192395
Westpark;Studentenstadt;11489.42013
Westpark;Arabellapark;11106.77868
Westpark;Karlsplatz;6128.820796
Westpark;Heimeranplatz;8162.332846
Westpark;Ostbahnhof;8551.796951
Westpark;Innsbrucker Ring;9614.120622
Westpark;Neuperlach Zentrum;13098.86577
Westpark;Laim;10210.86884
Westpark;Pasing;13454.58555
Westpark;Olympia Einkaufszentrum;12158.65499
Westpark;Harras;1566.319625
Westpark;Milbertshofen;10680.38551
Westpark;Feldmoching;16169.05997
Westpark;Rotkreuzplatz;8851.223069
Westpark;Obersendling;5764.725615
Westpark;Trudering;13243.3785
Westpark;Westpark;0
Westpark;Klinikum Grosshadern;4028.646649
Westpark;Mangfallplatz;9896.39685
Klinikum Grosshadern;Hauptbahnhof;9799.96135
Klinikum Grosshadern;Sendlinger Tor;8963.988567
Klinikum Grosshadern;Giesing;12737.38491
Klinikum Grosshadern;Scheidplatz;13566.80095
Klinikum Grosshadern;Theresienstrasse;11200.44414
Klinikum Grosshadern;Munchner Freiheit;12642.83904
Klinikum Grosshadern;Studentenstadt;15518.06678
Klinikum Grosshadern;Arabellapark;15135.42532
Klinikum Grosshadern;Karlsplatz;10157.46744
Klinikum Grosshadern;Heimeranplatz;12190.97949
Klinikum Grosshadern;Ostbahnhof;12580.4436
Klinikum Grosshadern;Innsbrucker Ring;13642.76727
Klinikum Grosshadern;Neuperlach Zentrum;17127.51242
Klinikum Grosshadern;Laim;14239.51549
Klinikum Grosshadern;Pasing;17483.2322
Klinikum Grosshadern;Olympia Einkaufszentrum;16187.30163
Klinikum Grosshadern;Harras;5594.966274
Klinikum Grosshadern;Milbertshofen;14709.03215
Klinikum Grosshadern;Feldmoching;20197.70662
Klinikum Grosshadern;Rotkreuzplatz;12879.86972
Klinikum Grosshadern;Obersendling;9793.372263
Klinikum Grosshadern;Trudering;17272.02515
Klinikum Grosshadern;Westpark;4028.646649
Klinikum Grosshadern;Klinikum Grosshadern;0
Klinikum Grosshadern;Mangfallplatz;13925.0435
Mangfallplatz;Hauptbahnhof;5799.572374
Mangfallplatz;Sendlinger Tor;4963.599592
Mangfallplatz;Giesing;4830.560071
Mangfallplatz;Scheidplatz;9566.411975
Mangfallplatz;Theresienstrasse;7200.05516
Mangfallplatz;Munchner Freiheit;8642.450068
Mangfallplatz;Studentenstadt;11517.6778
Mangfallplatz;Arabellapark;11135.03635
Mangfallplatz;Karlsplatz;6157.078469
Mangfallplatz;Heimeranplatz;8190.590519
Mangfallplatz;Ostbahnhof;7050.775333
Mangfallplatz;Innsbrucker Ring;6970.809002
Mangfallplatz;Neuperlach Zentrum;10456.90518
Mangfallplatz;Laim;10239.12652
Mangfallplatz;Pasing;13482.84322
Mangfallplatz;Olympia Einkaufszentrum;12186.91266
Mangfallplatz;Harras;8330.077225
Mangfallplatz;Milbertshofen;10708.64318
Mangfallplatz;Feldmoching;16197.31764
Mangfallplatz;Rotkreuzplatz;8879.480742
Mangfallplatz;Obersendling;10098.52519
Mangfallplatz;Trudering;10601.41791
Mangfallplatz;Westpark;9896.39685
Mangfallplatz;Klinikum Grosshadern;13925.0435
Mangfallplatz;Mangfallplatz;0
